__v,_id,email,groups,isAdmin,password,subjects,tokenExpiration,username
1,6471ea388c0d64b3c2674afc,2023297016@dgu.co.kr,[],false,$2b$10$0QfnNcqr9w9OaBMZmaZcjO/mGMjg9qioMsn/j1LWLewT.YgJv5Tz.,"[{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c267462e""}]",0,고지환
1,6471ea388c0d64b3c2674afe,2023352089@dgu.co.kr,[],false,$2b$10$3EhnVuY9A1DajJ22lBR3KuXCqwNvYh9qw8qbG3/559J583uU6AGr6,"[{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c2674644""}]",0,송연서
1,6471ea388c0d64b3c2674b00,2023689899@dgu.co.kr,[],false,$2b$10$hYhKj88B74RnBtFuRPTxrOE0FPz9l0g1VnTcTfNYYBU/pbISsxilm,"[{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c267468c""}]",0,오도준
1,6471ea388c0d64b3c2674b02,2023458752@dgu.co.kr,[],false,$2b$10$09b/ySgWeUC0hjirzyANnuZkQDMJbkUO07lx2zWbwcXc.pRimm7.a,"[{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c2674684""}]",0,고준우
1,6471ea388c0d64b3c2674b04,2023251821@dgu.co.kr,[],false,$2b$10$igWuSdOlIXQpuc5pCov8O.NEKgWhl.5daFNZX16y5DBn0zKtVDjr6,"[{""$oid"":""6471ea1d8c0d64b3c2674684""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c267466e""}]",0,최민지
1,6471ea388c0d64b3c2674b06,2023921991@dgu.co.kr,[],false,$2b$10$PrGKYPdsgmAmzisy/Kw8M.nxTLF5E8C9TfvqS.s55yNHZoBCXw1Lu,"[{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c26745dc""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c2674690""}]",0,성준우
1,6471ea388c0d64b3c2674b08,2023184920@dgu.co.kr,[],false,$2b$10$LZ4ZTkEAqqBGXrfoQLYNCudMVyC.2MiVSmluk9R7ntTfl5sTVj0Ci,"[{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c26745e6""}]",0,한시우
1,6471ea388c0d64b3c2674b0a,2023906576@dgu.co.kr,[],false,$2b$10$deergNIsa.Wz.0WxcUq3D.lnBGMs4Z/daXATNxCtOo3NLmNjiVLGe,"[{""$oid"":""6471ea1d8c0d64b3c2674652""},{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c2674684""},{""$oid"":""6471ea1d8c0d64b3c26745d8""}]",0,조준우
1,6471ea388c0d64b3c2674b0c,2023860941@dgu.co.kr,[],false,$2b$10$is4GCu.u/1SrBkOQ2Tjy2uqPOFMeyfgHF/p38G96KeqlEmUr0CTMC,"[{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c26745d4""}]",0,최소영
1,6471ea388c0d64b3c2674b0e,2023060447@dgu.co.kr,[],false,$2b$10$UhS5oKk5vqr0glhAhOO4oeQtvGDUpyVc29ay.JONz9ZvMgI.pFDRC,"[{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c26745d8""},{""$oid"":""6471ea1d8c0d64b3c267468c""},{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c2674616""}]",0,박하준
1,6471ea388c0d64b3c2674b10,2023232238@dgu.co.kr,[],false,$2b$10$7km/FoD/Zm0.9UCHi5wfTO7dp6jx6kLZ0hyfaHLcT6C7QKT5ktcyK,"[{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c2674644""}]",0,류지우
1,6471ea398c0d64b3c2674b12,2023301381@dgu.co.kr,[],false,$2b$10$G3HCku6C0UYG/E5ZccXr1Oinzu0MRPQYRYLu9.3HvZ8lKYGuojDiu,"[{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674652""}]",0,조하준
1,6471ea398c0d64b3c2674b14,2023811856@dgu.co.kr,[],false,$2b$10$QA.cuz7yt9sI26q7vAFOi.b/Nn5P2Kph8ii9CminjZZvRSTioBiYe,"[{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c2674690""}]",0,송준우
1,6471ea398c0d64b3c2674b16,2023996661@dgu.co.kr,[],false,$2b$10$LzprLob6/zw7hk9LJiP5yueINB9GoYBFlGuhyPUz9LpYEa.HTati2,"[{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c2674684""}]",0,안준서
1,6471ea398c0d64b3c2674b18,2023195148@dgu.co.kr,[],false,$2b$10$8XdvMO9iQaKDoMex9peS1.GmPMA.C5Fjv48gz9D5Q6U31YRDNfXk2,"[{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c267467e""}]",0,허준호
1,6471ea398c0d64b3c2674b1a,2023881273@dgu.co.kr,[],false,$2b$10$259/H5W6lk5alNZXR/MW.eLeTFjL61mj0MYLg/hOoPUmjQORhVmli,"[{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c2674652""},{""$oid"":""6471ea1d8c0d64b3c2674640""}]",0,조준우
1,6471ea398c0d64b3c2674b1c,2023439418@dgu.co.kr,[],false,$2b$10$/BU4FlsdlMMQMNXt9AH0tuvHDVTAzPztJKBFF/7RQSub/GvOF6OQu,"[{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c2674640""}]",0,신하준
1,6471ea398c0d64b3c2674b1e,2023624419@dgu.co.kr,[],false,$2b$10$3pXDPmOdRtKYX0Dk/MjSHumZqK8m9lUJfoDNduQqR3NLWYWG8kC3G,"[{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c26745de""}]",0,강유준
1,6471ea398c0d64b3c2674b20,2023898354@dgu.co.kr,[],false,$2b$10$y4KHDPLqzyPu3/4anrki9efCl5FmY4ksJ7nVRTlfm3d7a70LZlPYG,"[{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c26745ea""}]",0,강지우
1,6471ea398c0d64b3c2674b22,2023579984@dgu.co.kr,[],false,$2b$10$SdyqhQzOD2UEXUdcDg0kE.siktSX/ygkUgrcuPUYPHnAXV2Dk8IWK,"[{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674654""}]",0,최준우
1,6471ea398c0d64b3c2674b24,2023118808@dgu.co.kr,[],false,$2b$10$dodufuKw4tPdbwWVWD2qsOUm8BmR61YsKX3ymIqlefRauMcn.oYpm,"[{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745fc""}]",0,최재윤
1,6471ea398c0d64b3c2674b26,2023268694@dgu.co.kr,[],false,$2b$10$oW1k2nornSdPQHexUrKmWuYg/qpBowpzF4jMnMRXsN.uj36Po9KK6,"[{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c26745de""}]",0,홍민지
1,6471ea398c0d64b3c2674b28,2023874590@dgu.co.kr,[],false,$2b$10$tzApdvAryboeDIzuVoIGO.exCTtPLHWudRViK6ePaJxOcjK2bwaFu,"[{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c267462a""}]",0,장윤서
1,6471ea398c0d64b3c2674b2a,2023461787@dgu.co.kr,[],false,$2b$10$Gz2RA7CGdqfFLwKSAftfIOYgDVgcdp7tlWw6r9ymmpEUB2wxcpetG,"[{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c26745d4""}]",0,고예빈
1,6471ea398c0d64b3c2674b2c,2023666261@dgu.co.kr,[],false,$2b$10$38pgRf2cvkYu42u8GvU58OuZiWsv9xDu1.cZEP0uUPzK3un8PT.SW,"[{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c267466c""}]",0,안지환
1,6471ea398c0d64b3c2674b2e,2023021116@dgu.co.kr,[],false,$2b$10$fGvDdduQv7/Q0AI1XVfZ2uqMaSmL9.uQwH7qpQpkDMEZMMIZUEs8G,"[{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c267461a""}]",0,신현우
1,6471ea398c0d64b3c2674b30,2023679914@dgu.co.kr,[],false,$2b$10$vMpx08XRZCRSWebUZ4NGC.ygwNCzfyN/0WZFyUIvD6OsXOl4wRDbu,"[{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c26745d4""}]",0,임지우
1,6471ea398c0d64b3c2674b32,2023332093@dgu.co.kr,[],false,$2b$10$W1qbl1g1bB/nwTY8HwzYe.4dZWOI4csNlUBzXRBahDGv2dtL3qwwe,"[{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674684""}]",0,신준호
1,6471ea398c0d64b3c2674b34,2023464469@dgu.co.kr,[],false,$2b$10$Z/pd.6mGaqmXAAd4sMhCTu2CRab0Ev76IUh3vu4093A0cCm1gTXP.,"[{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674654""}]",0,황도준
1,6471ea398c0d64b3c2674b36,2023891300@dgu.co.kr,[],false,$2b$10$VObvGV.boPXyI/G/yF8gdOIQuaSx1xv9UuaRNo.I7im4p19533nom,"[{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c2674686""}]",0,류지후
1,6471ea398c0d64b3c2674b38,2023197464@dgu.co.kr,[],false,$2b$10$rQLums7XD6W5jNr3X3v2PuX2tF7vG6MFYsYlYZHMqe7vENBQ.j65y,"[{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c267461a""}]",0,서지후
1,6471ea398c0d64b3c2674b3a,2023013427@dgu.co.kr,[],false,$2b$10$l0IGKDf3nufVQ0Oc2krIhOhTOTfLZwwbZQ2E9RiOzvnYc2zo7vH5S,"[{""$oid"":""6471ea1d8c0d64b3c267467a""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c2674684""},{""$oid"":""6471ea1d8c0d64b3c2674654""}]",0,이지환
1,6471ea3a8c0d64b3c2674b3c,2023887116@dgu.co.kr,[],false,$2b$10$4CGDA5rzPTcIcQC.4o2etOHexhiIlAzv55jnXL6ZYGeKPhJm0.wzi,"[{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c267467a""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c26745e0""}]",0,홍민영
1,6471ea3a8c0d64b3c2674b3e,2023354664@dgu.co.kr,[],false,$2b$10$lROzpEnKLfiSMFNOZxQay.Aq6EzJe66cHqsW6s1K8Wm66I2BbRl/.,"[{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c267467a""}]",0,장윤서
1,6471ea3a8c0d64b3c2674b40,2023808573@dgu.co.kr,[],false,$2b$10$vUPnOVNwy4uiZO4JEqCateIYoxELMya2HxLsMEoJ5Jfi2QJ9qNJIe,"[{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c267462a""}]",0,홍지호
1,6471ea3a8c0d64b3c2674b42,2023754600@dgu.co.kr,[],false,$2b$10$HlK0LHUxyrymkUg0V0MT7eGdG7B9VVnu6swN2w9oLVGvyrPFPVSi2,"[{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c2674684""}]",0,김민영
0,6471ea3a8c0d64b3c2674b44,2023221181@dgu.co.kr,[],false,$2b$10$al.5xQF8/ytIgAlaty14bu43pNrKGY4yUbjysuX9Vs3Nghnr09vmq,[],0,류윤서
0,6471ea3a8c0d64b3c2674b46,2023615626@dgu.co.kr,[],false,$2b$10$2lJXyV13sqVsUcoIjVZ9r.H4pVGSP0yEzDddSlDKbH6Pab2ovjSE2,[],0,조윤서
0,6471ea3a8c0d64b3c2674b48,2023871932@dgu.co.kr,[],false,$2b$10$PXY/yzng.f8I1GdfjdyHKeajmqxUTKOBr1KVl92FwzHk9N70PhfIW,[],0,한민준
0,6471ea3a8c0d64b3c2674b4a,2023040931@dgu.co.kr,[],false,$2b$10$xGGXOu5bd3OSfh9i6AEPh.jmzuhYAsarTKv1t/V.otVrv8o.adgH.,[],0,허윤우
0,6471ea3a8c0d64b3c2674b4c,2023930538@dgu.co.kr,[],false,$2b$10$59AbtnKn3aekqbE.Ib7hh.yv.Q0XwAJJsnhyvyOzhkPhEQa641F12,[],0,홍서진
0,6471ea3a8c0d64b3c2674b4e,2023603603@dgu.co.kr,[],false,$2b$10$bSZ6.jIo/o6fxWqsuMEPYeL6DbUYvra/cjJK1Z0Y4zOoW5vicYjuy,[],0,고시우
0,6471ea3a8c0d64b3c2674b50,2023028275@dgu.co.kr,[],false,$2b$10$V7jTSphh3KtAc5HqkxDrBeFMxk1JxWdkFiVvOwzhosqYnJydHx3we,[],0,황예빈
0,6471ea3a8c0d64b3c2674b52,2023757352@dgu.co.kr,[],false,$2b$10$Dck7QCL/sJdZ7rLUoBVaJ..RHr5LmM3cR/MPgHxArY.ImT5QR57cy,[],0,김예빈
0,6471ea3a8c0d64b3c2674b54,2023252982@dgu.co.kr,[],false,$2b$10$.CtBMPtDCw9Mfu/opsoVOuBT8RujEO1bRloKXUXmLJMjPmIMG0wFu,[],0,서서연
0,6471ea3a8c0d64b3c2674b56,2023109776@dgu.co.kr,[],false,$2b$10$U5BcZPxI85xf4xy2p68vguhiZWZOFgC73.4YsapNipmmcZ8s6GfWK,[],0,한시우
0,6471ea3a8c0d64b3c2674b58,2023164760@dgu.co.kr,[],false,$2b$10$yzkGOWwDXn11z2E8hkbKh.6ra4M7A7ICkfVYWrTTAxJzg/vFgwPLu,[],0,강도윤
0,6471ea3a8c0d64b3c2674b5a,2023350246@dgu.co.kr,[],false,$2b$10$2fJP6NF0wc6lV2H7oqAn4ul5Y4R4Sko4L3c5mO6LmB3jSaqbnnGI2,[],0,윤하준
0,6471ea3a8c0d64b3c2674b5c,2023556465@dgu.co.kr,[],false,$2b$10$5FrmW8YY3z839GoPnYB3gum97YdeWajvAxjGFLMNw/Qe7/iJAUHey,[],0,신서준
0,6471ea3a8c0d64b3c2674b5e,2023893871@dgu.co.kr,[],false,$2b$10$qsWE6RS13TLl6Pn2RCfSl.jjWorww68RoMBtfMX.4DoU0FG.iHCA2,[],0,한서준
0,6471ea3a8c0d64b3c2674b60,2023234621@dgu.co.kr,[],false,$2b$10$Ie5ilEfj.Dsqeb6hw1URkuADfcMRbGz6Gin4M1Z2lp9z6re5DfYS2,[],0,박재윤
0,6471ea3a8c0d64b3c2674b62,2023992338@dgu.co.kr,[],false,$2b$10$SQ7yyqiYXTr/qndmmvWyh.nzeRXJ2./jnABs6ZJjudCplEd.FvHhK,[],0,신윤서
0,6471ea3b8c0d64b3c2674b64,2023536232@dgu.co.kr,[],false,$2b$10$df5QW6.Nnpu3GfKogSEt.eiybAVLUREnssG7JCivLJMpv4iv33Qi.,[],0,김서준
0,6471ea3b8c0d64b3c2674b66,2023897392@dgu.co.kr,[],false,$2b$10$P94I3bl2aRfQRJJmE4HLh.1nhExVvlS96jh929OGlWPsLmxQnBiTC,[],0,송하준
0,6471ea3b8c0d64b3c2674b68,2023536268@dgu.co.kr,[],false,$2b$10$2SgJ3dLvfuJtf8j9Y2dHduGni3/gSXBXcYI3Tk3SZn0XMZ9aEfmQS,[],0,안시윤
0,6471ea3b8c0d64b3c2674b6a,2023833452@dgu.co.kr,[],false,$2b$10$XknFioFAulFMQ1FiqBlPA.1BW83punVIn9bg8f0SFsyZFVmJ5HpEi,[],0,한서준
0,6471ea3b8c0d64b3c2674b6c,2023470451@dgu.co.kr,[],false,$2b$10$XjZP8PCmtnGynM7MqbRHjOLSLea3O7TxT5ZegzwD0WSuP3W65HKsi,[],0,류준우
0,6471ea3b8c0d64b3c2674b6e,2023299982@dgu.co.kr,[],false,$2b$10$2uRFRvY8D73TRU607yQFf.q/jOGGxxvW1SGb55xtQ4d0qdxyCLnVa,[],0,홍윤서
0,6471ea3b8c0d64b3c2674b70,2023416421@dgu.co.kr,[],false,$2b$10$Bp1uPf3C0RrPWzvTduWTQOrIPVBWpiTlX2./EzF6lDDWMFk5wsche,[],0,김지우
0,6471ea3b8c0d64b3c2674b72,2023617987@dgu.co.kr,[],false,$2b$10$0qPbQfaAkeWDmi4wWARfH.0kCkf0q3dWmFf1Moaa3nHKzcrbZGxa2,[],0,강민영
0,6471ea3b8c0d64b3c2674b74,2023413494@dgu.co.kr,[],false,$2b$10$Ar/9LUUdV7J0pCBPu4DzoOCzNLoqQ2s1flgld/2cW4Un//obPlWqW,[],0,성유준
0,6471ea3b8c0d64b3c2674b76,2023954724@dgu.co.kr,[],false,$2b$10$szCCJZK34i0TGyooJnxTn.gfeUIkLiqW00Yzxz.cDNgx6k8CJ1W5m,[],0,한재윤
0,6471ea3b8c0d64b3c2674b78,2023534655@dgu.co.kr,[],false,$2b$10$oTulTO5.EjCsx55qTwj/Q.32YpLqo4ONFFz7Q/2TUHmfKfu7.SEoa,[],0,안윤서
0,6471ea3b8c0d64b3c2674b7a,2023829138@dgu.co.kr,[],false,$2b$10$5JHQWE.GgdZAPUzkWKHFYuS3SwVyXdyAgaTiExiCjD3YXjPU0FOKe,[],0,이하준
0,6471ea3b8c0d64b3c2674b7c,2023768050@dgu.co.kr,[],false,$2b$10$QQCPLrZRaHm.T6oNck9Y4e6DTlsoFMn8SzhVWiRDCSvhXgNRXj4/.,[],0,정지훈
0,6471ea3b8c0d64b3c2674b7e,2023186646@dgu.co.kr,[],false,$2b$10$nTvzm1Gf2m7kSuQnzgLUmO53q4fIkxsYlzzd5yc0D9QXlgG/7jH7C,[],0,이유준
0,6471ea3b8c0d64b3c2674b80,2023343402@dgu.co.kr,[],false,$2b$10$1WqrB85DTZagdzOi.HtpHe1Qs8dnHoMTdhuePp0UFxUq78XCSg0x6,[],0,고준우
0,6471ea3b8c0d64b3c2674b82,2023507452@dgu.co.kr,[],false,$2b$10$6sXNjViqnoRsBVIPh0sCZ.4Kk1S9YZZzXXG/obFxTwJuik7gRQQNi,[],0,임시윤
0,6471ea3b8c0d64b3c2674b84,2023362276@dgu.co.kr,[],false,$2b$10$p1lOC4QZOrWAbd1sg36lVuC.J8Hzds2A0XJ1ZyDl9bT0W9OS3jZs6,[],0,안시우
0,6471ea3b8c0d64b3c2674b86,2023571018@dgu.co.kr,[],false,$2b$10$cFS060Vkz/LQJVbQfbLeuevnkeMXf1O22.pkJC0mJe845pikkhAa2,[],0,임시우
0,6471ea3b8c0d64b3c2674b88,2023680852@dgu.co.kr,[],false,$2b$10$Iy9A6moCU7xe2RrX3.wXUebW3183GSq77/Qezyoa0kjqJUHsX6R6e,[],0,성시우
0,6471ea3b8c0d64b3c2674b8a,2023287545@dgu.co.kr,[],false,$2b$10$EiT10ge8Gt0w5xlHJDDEb.r/0S0HdqfjKEneGl8buIBnYibWRjR5O,[],0,강서연
0,6471ea3b8c0d64b3c2674b8c,2023566396@dgu.co.kr,[],false,$2b$10$lhKcLzJo7rpqehv.HVKawO/QEXrXa8eUeqpyDbz7Je7BD5RzppC92,[],0,김유찬
0,6471ea3c8c0d64b3c2674b8e,2023068093@dgu.co.kr,[],false,$2b$10$XwNumNAWzHmq07rEaVrxweMT.C2N7lGRSRYbGGKdRwt72WsAZv6I.,[],0,안지환
0,6471ea3c8c0d64b3c2674b90,2023917385@dgu.co.kr,[],false,$2b$10$AxwuYD3RVzyWcgWcKJSwfu4qlqgp.LwQ86wJfN5mz8jxRhMFs9R4e,[],0,정준호
0,6471ea3c8c0d64b3c2674b92,2023123056@dgu.co.kr,[],false,$2b$10$ltdAX.meYzZpVP/QtWIDkORligw0i8rjkdiGuqnG38nut4VCktgfm,[],0,박정훈
0,6471ea3c8c0d64b3c2674b94,2023384466@dgu.co.kr,[],false,$2b$10$FMyNofYCb.zU.EHduXZcI.u.6OSji4aYcJemP0ScRdGdt6bVPEmS2,[],0,정서연
0,6471ea3c8c0d64b3c2674b96,2023248945@dgu.co.kr,[],false,$2b$10$0hVp1UMk/hbnVbBLPnm81O3W7baNgUyK624VY.M8uP.tBXgnE7Kf.,[],0,한지후
0,6471ea3c8c0d64b3c2674b98,2023733079@dgu.co.kr,[],false,$2b$10$lpMGqgvMbw6sJhL6i3iIEuiekvwfawcLHnGaxeiscxGyvYv58Zg7.,[],0,김서진
0,6471ea3c8c0d64b3c2674b9a,2023248207@dgu.co.kr,[],false,$2b$10$N46hYZDv3O9jL7bnUC9YwOH658EkaLvYEuzoX4RLD0GQwdgZpCIPO,[],0,한하준
0,6471ea3c8c0d64b3c2674b9c,2023413002@dgu.co.kr,[],false,$2b$10$XCRFsXw7R6hf9wL4UT7Abe4j1T66tUWsNxTebWyvSfln.VtYXydQO,[],0,송준호
0,6471ea3c8c0d64b3c2674b9e,2023567423@dgu.co.kr,[],false,$2b$10$xXkbhUoabkYXN0YAYJn7b..7dmSPsmS1yXxn8ibPGxsINJ8vGRJ1.,[],0,장서진
0,6471ea3c8c0d64b3c2674ba0,2023292638@dgu.co.kr,[],false,$2b$10$bcjhs.cYF5grgEMEh/rhg.WLRgzgHGEDKfbmEv/B.Ugcs8GTA.N.6,[],0,김지훈
0,6471ea3c8c0d64b3c2674ba2,2023934171@dgu.co.kr,[],false,$2b$10$J7TW6.KhlZErV3YRB/PK2e1/rvto22RBG8pnb0aY3wMx2T5iHtx7a,[],0,성서준
0,6471ea3c8c0d64b3c2674ba4,2023000540@dgu.co.kr,[],false,$2b$10$mJgha6Xl3bGZJaASm3uLKe2W0iOVSDm5bYmlXyJvxBwHDtLIqb/42,[],0,이시우
